src,name,city,state,zip,clia,domain,exa_top_url,error
REF,"COHEN DERMATOPATHOLOGY, PC DBA INFORM DIAGNOSTICS",CARLISLE,MA,01741,22D2316555,informdx.com,https://informdx.com/,
REF,"CSL PLASMA, INC",LANSING,MI,48910,23D0672133,cslplasma.com,https://www.cslplasma.com/,
REF,QUEST DIAGNOSTICS FLINT RRL,FLINT,MI,48504,23D0664147,locations.questdiagnostics.com,https://locations.questdiagnostics.com/mi/flint,
REF,SAGINAW COUNTY HEALTH DEPARTMENT,SAGINAW,MI,48602,23D0876614,saginawpublichealth.org,https://www.saginawpublichealth.org/,
REF,WSU INFECTIOUS DISEASE LABORATORY,DETROIT,MI,48201,23D0701648,infectiousdiseases.med.wayne.edu,https://infectiousdiseases.med.wayne.edu/,
REF,BIOLIFE PLASMA SERVICES,WALKER,MI,49544,23D0676909,biolifeplasma.com,https://www.biolifeplasma.com/locations/michigan/walker,
REF,"CANCER AND HEMATOLOGY CENTERS, THE",ROSEVILLE,MI,48066,23D0675313,thechc.com,https://thechc.com/,
REF,FORENSIC FLUIDS LABORATORIES INC,KALAMAZOO,MI,49007,23D1045429,forensicfluids.com,https://forensicfluids.com/,
REF,CSL PLASMA INC,SOUTHFIELD,MI,48075,23D2002432,cslplasma.com,https://www.cslplasma.com/,
REF,"CANCER AND HEMATOLOGY CENTERS, THE",EAST LANSING,MI,48823,23D0973254,thechc.com,https://www.thechc.com/,
REF,"CANCER AND HEMATOLOGY CENTERS, THE",HOLLAND,MI,49424,23D0929489,thechc.com,https://www.thechc.com/clinic/holland-cancer-center/,
REF,WESTERN SLOPE LABORATORY,TROY,MI,48083,23D1047507,westernslopelabs.com,https://westernslopelabs.com/contact/,
REF,"CSL PLASMA, INC",LANSING,MI,48917,23D2089978,cslplasma.com,https://www.cslplasma.com/,
REF,"CANCER AND HEMATOLOGY CENTERS, THE",NORTON SHORES,MI,49444,23D1081376,thechc.com,https://www.thechc.com/clinic/chcwm-muskegon/,
REF,BIOLIFE PLASMA SERVICES L P,MOUNT PLEASANT,MI,48858,23D1019377,biolifeplasma.com,https://www.biolifeplasma.com/locations/michigan/mt-pleasant,
REF,"AMERATHON, LLC",FARMINGTON HILLS,MI,48331,23D2045786,fhgov.com,https://www.fhgov.com/,
REF,CSL PLASMA INC,ROSEVILLE,MI,48066,23D2036201,cslplasma.com,https://www.cslplasma.com/center/077,
REF,GREAT LAKES MEDICAL LABORATORIES INC,DEARBORN,MI,48126,23D2028847,glmlinc.com,https://glmlinc.com/,
REF,"DIRECT PATH SERVICES, P C",BINGHAM FARMS,MI,48025,23D2063166,dirpath.com,https://dirpath.com/,
REF,CSL PLASMA INC,PONTIAC,MI,48341,23D2075442,cslplasma.com,https://www.cslplasma.com/,
REF,"CSL PLASMA, INC",LINCOLN PARK,MI,48146,23D2060525,cslplasma.com,https://www.cslplasma.com/center/101,
REF,BIOLIFE PLASMA SERVICES L P,GRANDVILLE,MI,49418,23D2078501,biolifeplasma.com,https://www.biolifeplasma.com/locations/michigan/grandville,
REF,"CSL PLASMA, INC",FORT GRATIOT,MI,48059,23D2119598,cslplasma.com,https://www.cslplasma.com/center/170,
REF,"CSL PLASMA, INC",HIGHLAND PARK,MI,48203,23D2093052,cslplasma.com,https://www.cslplasma.com/center/138,
REF,"CANCER AND HEMATOLOGY CENTERS, THE",GRAND RAPIDS,MI,49546,23D2125912,thechc.com,https://thechc.com/,
REF,"CSL PLASMA, INC",GRAND BLANC,MI,48439,23D2164027,cslplasma.com,https://www.cslplasma.com/center/244,
REF,QUEST DIAGNOSTICS INC - DEARBORN RRL,DEARBORN,MI,48124,23D2129463,locations.questdiagnostics.com,https://locations.questdiagnostics.com/mi/dearborn,
REF,QUEST DIAGNOSTICS - CADILLAC,CADILLAC,MI,49601,23D2033441,locations.questdiagnostics.com,https://locations.questdiagnostics.com/mi/cadillac,
REF,"CSL PLASMA, INC",WYOMING,MI,49509,23D2128049,cslplasma.com,https://www.cslplasma.com/center/173,
REF,"CSL PLASMA, INC",PORTAGE,MI,49024,23D2130555,cslplasma.com,https://www.cslplasma.com/center/187,
REF,"BIOLIFE PLASMA SERVICES, L P",WARREN,MI,48088,23D2190107,biolifeplasma.com,https://www.biolifeplasma.com/locations/michigan/warren,
REF,DERMATOPATHOLOGY LABORATORY OF CENTRAL STATES,CLINTON TOWNSHIP,MI,48038,23D2210534,dermpathlab.com,https://dermpathlab.com/,
REF,"CSL PLASMA, INC",JACKSON,MI,49203,23D2153139,cslplasma.com,https://www.cslplasma.com/center/205,
REF,"CANCER AND HEMATOLOGY CENTERS LABORATORY, THE",GRAND RAPIDS,MI,49546,23D2235787,thechc.com,https://www.thechc.com/treatment-services/lab-services/,
REF,BIOLIFE PLASMA SERVICES L P,LIVONIA,MI,48150,23D2211201,biolifeplasma.com,https://www.biolifeplasma.com/locations/michigan/livonia,
REF,"CSL PLASMA, INC",DULUTH,MN,55802,24D0862922,cslplasma.com,https://www.cslplasma.com/center/mn/613-duluth,
REF,OAKLAND COUNTY HEALTH DIVISION NORTH CLINIC LAB,PONTIAC,MI,48341,23D2324138,oakgov.com,https://www.oakgov.com/community/health/public-health-services,
REF,"CANCER AND HEMATOLOGY CENTERS, THE",BIG RAPIDS,MI,49307,23D2277833,thechc.com,https://www.thechc.com/clinic/chcwm-big-rapids/,
REF,BIOLIFE PLASMA SERVICES L P,HOLLAND,MI,49424,23D2273577,biolifeplasma.com,https://www.biolifeplasma.com/locations/michigan/holland,
REF,LAKE REGION HEALTHCARE - ELBOW LAKE,ELBOW LAKE,MN,56531,24D0406304,lrhc.org,https://lrhc.org/,
REF,"CSL PLASMA, INC",MINNEAPOLIS,MN,55408,24D0401849,cslplasma.com,https://www.cslplasma.com/center/414,
REF,HORIZON HEALTH LABS,CLINTON TOWNSHIP,MI,48038,23D2313128,horizonlaboratory.com,https://www.mapquest.com/us/michigan/horizon-health-labs-pllc-759231912,
REF,NORTHERN GLOW MIDWIFERY,TRAVERSE CITY,MI,49684,23D2336319,northernglowmidwifery.com,https://www.northernglowmidwifery.com/,
REF,LIFELINK III,SHOREVIEW,MN,55126,24D0724410,lifelinkiii.com,https://www.lifelinkiii.com/,
REF,HENNEPIN HEALTHCARE-EMS-COMMUNITY PARAMEDICS,MINNEAPOLIS,MN,55415,24D0939682,hennepinems.org,https://hennepinems.org/divisions/community-outreach-community-paramedicine/,
REF,"CSL PLASMA, INC",MUSKEGON,MI,49442,23D2210180,cslplasma.com,https://www.cslplasma.com/center/523,
REF,"CSL PLASMA, INC",BLOOMINGTON,MN,55431,24D2082589,cslplasma.com,https://www.cslplasma.com/center/127,
REF,VALLEY MEDICAL AND WELLNESS,BURNSVILLE,MN,55337,24D2072541,valleymedical.com,https://valleymedical.com/,
REF,HOSPITAL PATHOLOGY ASSOCIATES PA,MINNEAPOLIS,MN,55407,24D1091076,hpath.com,https://hpath.com/,
REF,MMS LAB SERVICES,BURNSVILLE,MN,55337,24D2085776,mmlaboratoryservices.com,https://www.mmlaboratoryservices.com/,
REF,"EUROFINS DONOR & PRODUCT TESTING, LLC, MINNEAPOLIS",MINNEAPOLIS,MN,55411,24D2140972,eurofinsus.com,https://www.eurofinsus.com/clinical-diagnostics/eurofins-donor-product-testing/about-us/regional-laboratories/eurofins-dpt-minneapolis/,
REF,"CSL PLASMA, INC",SAINT PAUL,MN,55103,24D2123956,cslplasma.com,https://www.cslplasma.com/center/180,
REF,LABORATORY CORPORATION OF AMERICA HOLDINGS,NEW BRIGHTON,MN,55112,24D2155134,labcorp.com,https://labcorp.com/,
REF,AXIS CLINICALS LLC,DILWORTH,MN,56529,24D2131019,axisclinicalsusa.com,https://axisclinicalsusa.com/,
REF,"SCIENTIFIC RESEARCH CONSORTIUM, INC",SAINT PAUL,MN,55113,24D0882688,mbbnet.ahc.umn.edu,https://mbbnet.ahc.umn.edu/company_folder/srci.html,
REF,CENTRAL REGIONAL PATHOLOGY LABORATORIES,MAPLEWOOD,MN,55109,24D0651212,crplhome.com,https://crplhome.com/,
REF,RSI LABORATORIES,MINNEAPOLIS,MN,55411,24D0882916,rsilaboratories.org,https://www.rsilaboratories.org/,
REF,LABORATORY CORPORATION OF AMERICA,ROBBINSDALE,MN,55422,24D2240276,labcorp.com,https://www.labcorp.com/patients,
REF,SARIKA GUPTA MBBS,ROCHESTER,MN,55902,24D2289242,nationaldatasearch.com,https://scholar.google.com/citations?user=QYWerKMAAAAJ&hl=en,
REF,BIOLIFE PLASMA SERVICES LP,SAINT PAUL,MN,55119,24D2211033,biolifeplasma.com,https://www.biolifeplasma.com/locations/minnesota/saint-paul,
REF,GORTON LAB & XRAY,BELZONI,MS,39038,25D0317334,medicarelist.com,https://opennpi.com/physician/2668668054,
REF,BIOLIFE PLASMA SERVICES LP,MAPLE GROVE,MN,55311,24D2101713,biolifeplasma.com,https://biolifeplasma.com/,
REF,MEMPHIS PATHOLOGY LABORATORY DBA AEL-JACKSON MS,FLOWOOD,MS,39232,25D0866582,ael.com,https://www.ael.com/locations/mississippi/,
REF,MISSISSIPPI PUBLIC HEALTH LABORATORY,JACKSON,MS,39216,25D1096223,msdh.ms.gov,"https://msdh.ms.gov/msdhsite/index.cfm/14,1111,188,html",
REF,PROGRESSIVE HEALTH OF HOUSTON,HOUSTON,MS,38851,25D0029591,phghouston.com,https://www.phghouston.com/,
REF,"MEDPLUS URGENT CLINIC, LLC",TUPELO,MS,38804,25D2099996,medplus.care,https://medplus.care/,
REF,MEMPHIS PATHOLOGY LABORATORY DBA AMERICAN ESOTERIC,GRENADA,MS,38901,25D2098363,ael.com,https://www.ael.com/locations/mississippi/,
REF,PRECISION LIFE SCIENCES LLC,OLIVE BRANCH,MS,38654,25D2230030,plslab.com,https://plslab.com/,
REF,TRUSTCARE HEALTH LABORATORY,RIDGELAND,MS,39157,25D2305715,trustcarehealth.com,https://trustcarehealth.com/,
REF,DELTA PUBLIC HEALTH REGION,GREENWOOD,MS,38930,25D2316910,mscrd.org,https://mscrd.org/resource/19855/delta-hills-public-health-district-iii/,
REF,OCEAN SPRINGS MEDICAL PARK LABORATORY,OCEAN SPRINGS,MS,39564,25D2093496,singingriverhealthsystem.com,https://singingriverhealthsystem.com/locations/ocean-springs-medical-park-lab/,
REF,COMPLETE DIAGNOSTIC LABORATORIES,SOUTHAVEN,MS,38671,25D2290782,compdxlab.com,https://compdxlab.com/,
REF,"CSL PLASMA, INC",KANSAS CITY,MO,64125,26D0444199,cslplasma.com,https://www.cslplasma.com/center/410,
REF,"KANSAS CITY, MO HEALTH DEPARTMENT",KANSAS CITY,MO,64108,26D0668350,kcmo.gov,https://www.kcmo.gov/city-hall/departments/health,
REF,ENVIRONMENTAL HEALTH LABORATORIES,BERKELEY,MO,63134,26D0663829,stlouiscountymo.gov,https://stlouiscountymo.gov/st-louis-county-departments/public-health/environmental-services/environmental-laboratories/,
REF,LSP SOUTHEAST LLC,BAY SAINT LOUIS,MS,39520,25D2277825,labsvcs.com,https://labsvcs.com/,
REF,"CSL PLASMA, INC",SAINT LOUIS,MO,63136,26D2065836,cslplasma.com,https://www.cslplasma.com/center/132,
REF,"CSL PLASMA, INC",KANSAS CITY,MO,64111,26D0672130,cslplasma.com,https://www.cslplasma.com/center/410,
REF,BIOLIFE PLASMA SERVICES LP,INDEPENDENCE,MO,64055,26D0668901,biolifeplasma.com,https://www.biolifeplasma.com/locations/missouri/independence,
REF,SLUCARE PHYSICIAN GROUP DERM MOHS CSM,SAINT LOUIS,MO,63104,26D0872684,slucare.com,https://www.slucare.com/dermatology/,
REF,WASHINGTON COUNTY AMBULANCE DISTRICT,MINERAL POINT,MO,63660,26D0921146,wcadems.org,https://www.wcadems.org/,
REF,MERCY LABORATORY SERVICES - WHITESIDE,SPRINGFIELD,MO,65804,26D0901516,mercy.net,https://www.mercy.net/practice/mercy-laboratory-services-springfield/,
REF,"THYROID SPECIALTY LABORATORY, INC",FENTON,MO,63026,26D0953866,npidashboard.com,https://www.npidashboard.com/npi/1033239413thyroidspecialtylaboratoryinc,
REF,SPRINGFIELD-GREENE COUNTY HEALTH DEPARTMENT,SPRINGFIELD,MO,65802,26D0702889,health.springfieldmo.gov,https://health.springfieldmo.gov/,
REF,LABORATORY CORPORATION OF AMERICA HOLDINGS,INDEPENDENCE,MO,64057,26D2062377,labcorp.com,https://labcorp.com/,
REF,BIOLIFE PLASMA SERVICES LP,SPRINGFIELD,MO,65807,26D2096081,biolifeplasma.com,https://www.biolifeplasma.com/locations/missouri/springfield-mccurry,
REF,SAINT LOUIS UNIVERSITY CENTER FOR VACCINE,SAINT LOUIS,MO,63104,26D2022337,slu.edu,https://www.slu.edu/medicine/internal-medicine/infectious-disease/vaccine-development/index.php,
REF,"CSL PLASMA, INC",SPRINGFIELD,MO,65804,26D0862932,cslplasma.com,https://www.cslplasma.com/center/620,
REF,"MOGENE, LLC",SAINT LOUIS,MO,63146,26D2099356,mogene.com,https://mogene.com/,
REF,BIOLIFE PLASMA SERVICES LP,SAINT LOUIS,MO,63119,26D2180531,biolifeplasma.com,https://www.biolifeplasma.com/locations/missouri/saint-louis,
REF,LABORATORY CORPORATION OF AMERICA HOLDINGS,WARRENSBURG,MO,64093,26D2100972,labcorp.com,https://labcorp.com/,
REF,SAINT LOUIS COUNTY PUBLIC HEALTH - NORTH CENTRAL,SAINT LOUIS,MO,63121,26D2182922,stlouiscountymo.gov,https://stlouiscountymo.gov/st-louis-county-departments/public-health/north-central-community-health-center/,
REF,QUEST DIAGNOSTICS - JOPLIN RRL,JOPLIN,MO,64804,26D2224300,locations.questdiagnostics.com,https://locations.questdiagnostics.com/mo/joplin,
REF,BIOLIFE PLASMA SERVICES LP,KANSAS CITY,MO,64158,26D2141601,biolifeplasma.com,https://biolifeplasma.com/,
REF,ALPHA MEDICAL LABORATORY,NIXA,MO,65714,26D2293206,alphamedicallab.com,https://alphamedicallab.com/,
REF,BIOLIFE PLASMA SERVICES LP,SAINT ANN,MO,63074,26D2180656,biolifeplasma.com,https://www.biolifeplasma.com/locations/missouri/saint-ann,
REF,QUEST DIAGNOSTICS - COLUMBIA RRL,COLUMBIA,MO,65201,26D2240693,locations.questdiagnostics.com,https://locations.questdiagnostics.com/mo/columbia,
REF,QUEST DIAGNOSTICS SPRINGFIELD RRL,SPRINGFIELD,MO,65807,26D2224298,locations.questdiagnostics.com,https://locations.questdiagnostics.com/mo/springfield,
REF,"PANOME BIO, INC",SAINT LOUIS,MO,63110,26D2326307,panomebio.com,https://panomebio.com/,
REF,BIOLIFE PLASMA SERVICES LP,SAINT PETERS,MO,63376,26D2124373,biolifeplasma.com,https://www.biolifeplasma.com/locations/missouri/st-peters,
REF,MONTANA PUBLIC HEALTH LABORATORY,HELENA,MT,59620,27D0652531,dphhs.mt.gov,https://dphhs.mt.gov/publichealth/laboratoryservices/,
REF,PLASTIC SURGERY RACING LLC,SPRINGFIELD,MO,65807,26D2310298,417plasticsurgery.com,https://www.417plasticsurgery.com/,
REF,QUEST DIAGNOSTICS - MERCY HOSP FLOW LAB,SPRINGFIELD,MO,65804,26D2257912,mercy.net,https://www.mercy.net/practice/mercy-laboratory-services-springfield/,
REF,BIOLIFE PLASMA SERVICES LP,BILLINGS,MT,59102,27D0990025,biolifeplasma.com,https://www.biolifeplasma.com/locations/montana/billings,
REF,WESTERN MONTANA CLINIC-CMC,MISSOULA,MT,59804,27D2091245,westernmontanaclinic.com,https://westernmontanaclinic.com/,
REF,MERCY MOBILE HEALTH - SPRINGFIELD,SPRINGFIELD,MO,65802,26D2309664,mercy.net,https://www.mercy.net/service/virtual-care/mercy-mobile-health/,
REF,WESTERN MONTANA CLINIC MOHS LAB,MISSOULA,MT,59804,27D2107786,westernmontanaclinic.com,https://westernmontanaclinic.com/,
REF,VISTA DERMATOLOGY,ST. LOUIS,MO,63131,26D2336207,vistamd.com,https://vistamd.com/,
REF,WESTERN MONTANA CLINIC PATHOLOGY,MISSOULA,MT,59802,27D2107905,pcwmt.com,https://pcwmt.com/,
REF,BIG SKY LABORATORY,GREAT FALLS,MT,59405,27D2095592,bigskylaboratory.com,https://www.bigskylaboratory.com/,
REF,BILLINGS CLINIC MED FLIGHT BELGRADE,BELGRADE,MT,59714,27D2242990,billingsclinic.com,https://www.billingsclinic.com/services-specialties/medflight-air-ambulance/,
REF,BILLINGS CLINIC MED FLIGHT BILLINGS,BILLINGS,MT,59105,27D2138320,billingsclinic.com,https://www.billingsclinic.com/services-specialties/medflight-air-ambulance/,
REF,SAINT PAUL VI INSTITUTE NATIONAL WOMEN'S,OMAHA,NE,68106,28D0453756,saintpaulvi.com,https://saintpaulvi.com/,
REF,"CSL PLASMA, INC",OMAHA,NE,68134,28D0453719,cslplasma.com,https://www.cslplasma.com/center/421,
REF,BENEFIS HELENA SPECIALTY CENTER,HELENA,MT,59601,27D2297351,benefis.org,https://www.benefis.org/locations/profile/helena-specialty-center/,
REF,"HEMATOLOGICS, INC",CLANCY,MT,59634,27D2168274,hematologics.com,https://hematologics.com/,
REF,"WP LABORATORIES, LLC",MCCOOK,NE,69001,28D2190576,wplab.com,https://npidb.org/organizations/laboratories/clinical-medical-laboratory_291u00000x/1316402993.aspx,
REF,RIVERSTONE HEALTH MOBILE UNIT,BILLINGS,MT,59101,27D2322385,riverstonehealth.org,https://riverstonehealth.org/clinic-services/wellness-on-wheels/,
REF,PATHOLOGY SERVICES PC,NORTH PLATTE,NE,69101,28D0456332,pathologyservices.com,https://pathologyservices.com/,
REF,LINCOLN-LANCASTER COUNTY HEALTH DEPARTMENT,LINCOLN,NE,68510,28D0674817,lincoln.ne.gov,https://www.lincoln.ne.gov/City/Departments/Health-Department/Contact-Us,
REF,YORK NE RRL - QUEST DIAGNOSTICS,YORK,NE,68467,28D2219377,questdiagnostics.com,https://www.questdiagnostics.com/,
REF,"PATHOLOGY MEDICAL SERVICES, PC",LINCOLN,NE,68506,28D2297263,pmspc.org,https://pmspc.org/,
REF,GREAT BASIN PATHOLOGY,ELKO,NV,89801,29D0966835,,https://linkedin.com/company/great-basin-pathology,
REF,PRECIPIO INC,OMAHA,NE,68137,28D2215036,precipiodx.com,https://precipiodx.com/,
REF,FALLON PAIUTE-SHOSHONE TRIBE,FALLON,NV,89406,29D0706920,fpst.org,https://fpst.org/,
REF,NEOGEN GENESEEK OPERATIONS,LINCOLN,NE,68504,28D2165782,geneseek.com,https://www.geneseek.com/,
REF,SUMMIT PATHOLOGY,SCOTTSBLUFF,NE,69361,28D2329752,summitpathology.com,https://summitpathology.com/,
REF,LAS VEGAS SKIN AND CANCER CLINICS-N TENAYA,LAS VEGAS,NV,89128,29D0934898,lvscc.com,https://www.lvscc.com/location/tenaya/,
REF,"DIOSDADO NON MEDICAL SERVICES, LLC",BRICK,NJ,08723,31D0122897,ocmedlab.com,https://ocmedlab.com/,
REF,SOUTHERN NEVADA PUBLIC HEALTH LABORATORY,LAS VEGAS,NV,89106,29D1027844,southernnevadahealthdistrict.org,https://www.southernnevadahealthdistrict.org/programs/southern-nevada-public-health-laboratory/,
REF,OPTIMUMEDICINE,LAS VEGAS,NV,89119,29D2157494,optimumedicine.com,https://optimumedicine.com/,
REF,RELENTLESS HEALTH,RENO,NV,89511,29D2302788,relentlesshealth.com,https://www.relentlesshealth.com/,
REF,EXELLABS LLC,LAS VEGAS,NV,89120,29D2099729,labdraw.com,https://npidb.org/organizations/laboratories/clinical-medical-laboratory_291u00000x/1245606078.aspx,
REF,CARE STATION MEDICAL GROUP,LINDEN,NJ,07036,31D0876565,carestationmedical.com,https://carestationmedical.com/,
REF,"AMERICAN SPECIALTY LAB, LLC",LAS VEGAS,NV,89117,29D2102809,aslvegas.com,https://aslvegas.com/,
REF,"CSL PLASMA, INC",LAS VEGAS,NV,89121,29D2140510,cslplasma.com,https://cslplasma.com/,
REF,NEW HAMPSHIRE PUBLIC HEALTH LAB,CONCORD,NH,03301,30D0652812,dhhs.nh.gov,https://www.dhhs.nh.gov/public-health-laboratories,
REF,DHART - MANCHESTER,MANCHESTER,NH,03103,30D2308580,dartmouth-hitchcock.org,https://www.dartmouth-hitchcock.org/dhart,
REF,LABORATORY CORPORATION OF AMERICAN HOLDINGS,WINDHAM,NH,03087,30D0087087,labcorp.com,https://labcorp.com/,
REF,LAS VEGAS SKIN AND CANCER CLINICS-WARM SPRINGS,LAS VEGAS,NV,89113,29D2028995,lvscc.com,https://www.lvscc.com/warm-springs,
REF,"CSL PLASMA, INC",LAS VEGAS,NV,89146,29D2258441,cslplasma.com,https://www.cslplasma.com/contact-us,
REF,ATLANTICARE REGIONAL MEDICAL CENTER -,HAMMONTON,NJ,08037,31D1100091,atlanticare.org,https://www.atlanticare.org/home,
REF,REPRODUCTIVE MEDICINE ASSOCIATES,MORRISTOWN,NJ,07960,31D0919498,rmanetwork.com,https://rmanetwork.com/our-locations/rma-new-jersey/morristown-nj/,
REF,SYNERGY MEDICAL LABS,KEYPORT,NJ,07735,31D2053614,synergymedlabs.com,https://synergymedlabs.com/,
REF,BIOGENICA LABORATORIES LLC,ELMWOOD PARK,NJ,07407,31D2063148,biogenicalabs.com,https://biogenicalabs.com/,
REF,PUBLIC HEALTH AND ENVIRONMENTAL,EWING,NJ,08628,31D0881184,ewingnj.org,https://www.ewingnj.org/environmental-consumer-health,
REF,ELLIOT URGENT CARE POCT LAB AT LONDONDERRY,LONDONDERRY,NH,03053,30D1059581,elliothospital.org,https://www.elliothospital.org/website/urgent-care-londonderry.php,
REF,RIDGEWOOD DIAGNOSTIC LABORATORY,HACKENSACK,NJ,07601,31D2109691,ridgewoodlab.com,https://ridgewoodlab.com/,
REF,DIGESTIVE DISEASE SPECIALIST,LAS VEGAS,NV,89123,29D2026907,ddslasvegas.com,https://www.ddslasvegas.com/,
REF,"APOLLO CLINICAL LABORATORIES, INC",UNION,NJ,07083,31D2114374,qlslabs.com,https://www.qlslabs.com/,
REF,RNJ SERVICES INC,EDISON,NJ,08820,31D0894713,premierlab.info,https://premierlab.info/,
REF,REPRODUCTIVE MEDICINE ASSOCIATES,MARLTON,NJ,08053,31D2120264,rmanetwork.com,https://rmanetwork.com/clinics/marlton/,
REF,REPRODUCTIVE MEDICINE ASSOCIATES,BASKING RIDGE,NJ,07920,31D2046030,rmanetwork.com,https://rmanetwork.com/our-locations/rma-new-jersey/basking-ridge-nj/,
REF,ETHEL DIAGNOSTIC LABORATORY,EDISON,NJ,08817,31D2140887,ehealthscores.com,https://npidb.org/organizations/allopathic_osteopathic_physicians/anatomic-pathology_207zp0101x/1437704905.aspx,
REF,OFIS LABS INC,ENGLEWOOD,NJ,07631,31D2056990,hub.biz,https://medicaidspending.org/provider/1700220589,
REF,"BIO-LABS USA, INC",LINDEN,NJ,07036,31D2016520,wadsworth.org,https://npidb.org/organizations/laboratories/clinical-medical-laboratory_291u00000x/1841592664.aspx,
REF,PREMIER LABORATORIES,WOOD-RIDGE,NJ,07075,31D2197504,whereorg.com,https://www.mapquest.com/us/new-jersey/premier-laboratories-llc-776715258,
REF,AMEDIX DIAGNOSTIC,LITTLE FALLS,NJ,07424,31D2263712,amedixlaboratory.com,https://amedixlaboratory.com/,
REF,AKRIVIA PATHOLOGY,FLORHAM PARK,NJ,07932,31D2091356,wadsworth.org,https://npidb.org/organizations/laboratories/clinical-medical-laboratory_291u00000x/1144951336.aspx,
REF,COLFAX GENERAL LABORATORY,SPRINGER,NM,87747,32D0536885,colfaxhealth.org,https://www.colfaxhealth.org/long-term-lab,
REF,"CSL PLASMA, INC",ALBUQUERQUE,NM,87107,32D2090559,,,
REF,CUMBERMEADE DIAGNOSTICS,FORT LEE,NJ,07024,31D2301237,,,
REF,RELIANCE DIAGNOSTICS,FAIRFIELD,NJ,07004,31D2119781,reliancediagnosticslab.com,https://www.reliancediagnosticslab.com/,
REF,ADVANCED CLINICAL SOLUTION,EATONTOWN,NJ,07724,31D2194901,advancedclinical.com,https://www.advancedclinical.com/,
REF,XPRESSDX,SADDLE BROOK,NJ,07663,31D2240655,xpressdx.com,https://www.xpressdx.com/,
REF,ELECTRON MICROSCOPY LABORATORY,PISCATAWAY,NJ,08854,31D1092394,emsl.com,https://emsl.com/Locations.aspx?laboratoryid=5,
REF,CALVIN STRAND,JERSEY CITY,NJ,07305,31D2283079,healthlynked.com,https://www.healthlynked.com/doctor/calvin-l-strand/,
REF,BERNALILLO HEALTH CARE CORP,ALBUQUERQUE,NM,87107,32D0689349,bernco.gov,https://bernco.gov/,
REF,GENETIKAPLUS US INC,KEARNY,NJ,07032,31D2303234,genetikaplus.com,https://www.genetikaplus.com/,
REF,LINUS BIOTECHNOLOGY,NORTH BRUNSWICK,NJ,08902,31D2307499,,,
REF,"GIVE LEGACY - NEW JERSEY, LLC",HOBOKEN,NJ,07030,31D2285605,givelegacy.com,https://www.givelegacy.com/,
REF,"CENTURY MEDICAL AND DENTAL CENTER, INC",BROOKLYN,NY,11223,33D2319880,centurymedicaldental.com,https://centurymedicaldental.com/,
REF,SANTA FE EAST BRANCH LAB,SANTA FE,NM,87505,32D2092446,tricore.org,https://www.tricore.org/locations/northern-new-mexico/santa-fe/,
REF,INSTITUTE FOR DERMATOPATHOLOGY INC,STONE HARBOR,NJ,08247,31D2279658,dermpathdiagnostics.com,https://www.dermpathdiagnostics.com/clinicians/locations/institute-for-dermatopathology,
REF,WADSWORTH CENTER-BIGGS LABORATORY,ALBANY,NY,12237,33D0654341,wadsworth.org,https://wadsworth.org/,
REF,WADSWORTH CENTER - GRIFFIN LABORATORY,SLINGERLANDS,NY,12159,33D2005935,wadsworth.org,https://wadsworth.org/,
REF,QUEST DIAGNOSTICS,MOUNT KISCO,NY,10549,33D2317249,questdiagnostics.com,https://www.questdiagnostics.com/,
REF,DOH - MOBILE UNITS,ALBUQUERQUE,NM,87110,32D2338856,vaccinenm.org,https://vaccinenm.org/vaccination-site-request-form.html,
REF,GUARDANT HEALTH - LONG ISLAND CITY,LONG ISLAND CITY,NY,11101,33D2322874,guardanthealth.com,https://guardanthealth.com/about/global/,
REF,"JRR MEDICAL, PC",NEW YORK,NY,10010,33D2327152,,https://npidb.org/organizations/allopathic_osteopathic_physicians/gastroenterology_207rg0100x/1891345666.aspx,
REF,WADSWORTH CENTER - DAVID AXELROD INSTITUTE,ALBANY,NY,12208,33D2005937,wadsworth.org,https://www.wadsworth.org/,
REF,"BIOREFERENCE HEALTH, LLC",SPRING VALLEY,NY,10977,33D2324066,bioreference.com,https://bioreference.com/,
REF,REGENERON CLINICAL GENOMICS LABORATORY,TARRYTOWN,NY,10591,33D2332899,regeneron.com,https://www.regeneron.com/science/genetics-center,
REF,RUIDOSO PUBLIC HEALTH OFFICE,RUIDOSO,NM,88345,32D2325305,nmhealth.org,https://www.nmhealth.org/location/public/,
REF,PATHOLOGY CONSULTANTS OF NEW MEXICO,LAS CRUCES,NM,88011,32D2125074,pcnm.com,https://pcnm.com/,
REF,"NIGHTINGALE HEALTH UNITED STATES, INC, NY LAB",LONG ISLAND CITY,NY,11101,33D2331591,nightingalehealth.com,https://nightingalehealth.com/,
REF,GASTROCARE LI,VALLEY STREAM,NY,11581,33D2325020,gastrocareli.com,https://gastrocareli.com/,
REF,BOLTROPE PODIATRY NY PLLC,NANUET,NY,10954,33D2317392,,https://opennpi.com/provider/1912641150,
REF,"MEDPATH DIAGNOSTICS, INC",MEDFORD,NY,11763,33D2326528,medpathdiagnosticlab.com,https://medpathdiagnosticlab.com/,
REF,NYU LANGONE HEALTH - PENN DISTRICT LABORATORY,NEW YORK,NY,10001,33D2334703,nyulangone.org,https://nyulangone.org/locations/nyu-langone-medical-associates-penn-district,
